track_id,Name,ai_length,ai_indoor,ai_outdoor,reasoning
158,BattleKart,,True,False,"Track length in meters is not mentioned in either source. The website explicitly states the track is 'installée dans le SHED 3' and describes a 'complexe' with a 'bar lounge' offering a 'vue panoramique sur la piste', strongly indicating an indoor facility. No outdoor track is mentioned. Both the website ('projetés au sol') and customer reviews ('projectors that create different games right on the floor') describe virtual elements projected onto the ground, implying a flat, single-level track with no mention of multiple levels or elevation changes."
1696,Mansell Raceway,750.0,False,True,"The website explicitly states, 'Our outdoor track is 750m long,' and consistently refers to 'OUTDOOR KARTING.' Reviews mention 'first time driving in the wet,' further confirming it's an outdoor track. There is no mention of indoor karting or any multilevel features in either source; descriptions of 'visibility across the whole circuit' in reviews suggest a single-level layout."
113,Brussels Kart,,True,True,"The website explicitly states 'Indoor & Outdoor karting'. Customer reviews corroborate this, mentioning 'inside and outside race' and that 'in winter they do only indoor but in summer they extend the track to outside'. No information regarding track length or if it is a multilevel track was found in either source."
421,Michael Schumacher Kart-Center,728.0,True,True,"The website explicitly states '728 m lange Indoor-Kartstrecke' and '710 m lange Outdoor­kartbahn'. Both are confirmed as existing by reviews ('the tracks are great, indoor and outdoor'). The indoor track length of 728m is chosen as the primary adult track. There is no information in either source to suggest the track is multilevel."
368,ADAC Übungsplatz + Kartbahn,,False,False,"The provided website content and customer reviews describe a general ADAC branch office in Kassel, offering services like membership, insurance, travel advice, and driving safety trainings. There is no mention of a karting facility, track length, or any characteristics related to a kart track (indoor/outdoor/multilevel) in either source."
578,Saxoniaring Kartclub Freiberg e.V.,720.0,False,True,The website explicitly states: '720 Meter lang ist die Herausforderung des Saxoniarings'. The 'Winterpause!' mentioned on the website strongly indicates an outdoor track and no mention of an indoor facility. Neither the website nor reviews mention any multi-level features.
103,First Kart'Inn,700.0,True,True,The website explicitly states 'Op de 700 meter lange in- en outdoorpiste' and details a '450 meter lange indoorpiste' and an 'outdoorgedeelte'. Reviews also mention 'asphalted outdoors' and 'inside'. No information suggests a multi-level track.
1111,KLL Loisirs,1000.0,False,True,"The website explicitly states the track length as '1000 m X 7 m' and '1000 MÈTRES X 7 MÈTRES'. It describes the facility as a 'circuit historiquement connu pour la compétition', which, combined with its length, strongly implies an outdoor track. Neither the website nor the reviews mention any indoor facilities or multi-level track features."
754,Piste de Karting de Nakutakoin,900.0,False,True,"A customer review explicitly states 'a track nearly 900m long'. No explicit mention of indoor, but a review mentioning the track being 'fun in the dry and even more fun when it rained' strongly indicates an outdoor track. There is no information in the reviews or website content to suggest it is a multilevel track."
573,Mini-Karts,,,,"The provided 'WEBSITE CONTENT' is for 'KMC Kassel', a general motorsports club, and does not contain any specific information about a karting facility named 'Mini-Karts' or any track details (length, indoor/outdoor, multilevel features). No 'CUSTOMER REVIEWS' were provided."
734,Mini Karting Piste du Bois,300.0,False,True,"The website explicitly states the track 'mesure un peux moins de 300m' and in its history section mentions it was 'agrandîe... à presque 300m'. Its location 'au Parc de la tête d'or' and the condition that 'ouvertures sont conditionnées à la météo (pluie, neige, canicule...)' clearly indicate it is an outdoor track. There is no mention of it being indoor or multilevel."
968,OnlyKart,,True,True,"The website explicitly mentions both 'KARTING INDOOR ET OUTDOOR'. The indoor track description includes 'tunnel, montée et descente', indicating multiple levels. The outdoor track is explicitly stated to be 'sur deux niveaux' and a customer review mentions 'Deux ponts, une spirale en descente'. No specific track length in meters was found in either the website content or the reviews."
1064,Karting de Rumilly,1150.0,False,True,"The website explicitly details two circuits: a 550m 'Petit Circuit' and a 1150m 'Grand Circuit'. The 'Grand Circuit' is designated for 'plus de 15 ans' (over 15 years old), making it the main adult track. Customer reviews also mention a track 'over 1 km long', confirming the larger track length. The website states it is an 'piste de karting en plein air' (outdoor karting track). There is no mention of indoor or multi-level tracks in either source."
1573,KartParc,,False,True,"Customer reviews explicitly state 'beautiful outdoor track'. The website mentions operation 'Sous le soleil, la pluie ou la neige' (under the sun, rain or snow), strongly confirming it is an outdoor facility. No information was found regarding track length or multiple levels."
2392,Limousin Mini Racing Car,,False,True,"Track length is not mentioned in either the website content or customer reviews. No information explicitly indicates an indoor track. The phrase 'Les pistes sont ouvertes' (The tracks are open) strongly suggests an outdoor facility, often used in the context of weather-dependent operations for RC car clubs. There is no mention of a multilevel track in either source."
1193,Circuit Sarron,1057.0,False,True,"The website explicitly states the track is '1057m de long'. The website also mentions schedules vary based on 'météo' (weather), and reviews refer to driving 'despite the rain', 'in dry conditions', and in 'extremely hot' weather, all indicating an outdoor track. There is no mention of an indoor or multilevel section in either source."
910,Karting du Mont-Blanc,,False,True,"Track length is not mentioned in either source. The website indicates the circuit is open 'Si la météo le permet' (If the weather permits), and reviews mention 'beautiful views of mont blanc', being 'in the middle of the mountains', and experiences 'in the rain', all strongly suggesting an outdoor track and no indoor facility. There is no information in either source to suggest the track is multilevel; terms like 'interesting layout' and 'technical' are too vague to confirm."
696,Passion Karting 17,,False,True,"The website explicitly states 'Découvrez notre circuit outdoor', confirming it is an outdoor track and makes no mention of an indoor or multilevel track. No information regarding the track length was found in either the website content or the customer reviews."
1578,Karting du Bugey,1700.0,False,True,"The website explicitly states 'LA PLUS GRANDE PISTE DE FRANCE 1700M' (The longest track in France 1700m). Customer reviews corroborate this, mentioning 'the longest go-kart track in france'. The track description, emphasizing 'belles lignes droites' and 'variété de virages techniques', along with a review mentioning 'freshness', strongly indicates an outdoor track. There is no information suggesting an indoor or multilevel track."
1572,Kart pour enfants,,True,True,"The website explicitly mentions 'KARTING INDOOR ET OUTDOOR'. The indoor track is described as 'la plus longue piste de kart indoor (...) avec tunnel, montée et descente'. The outdoor track is described as 'sur deux niveaux' and a review mentions 'Deux ponts, une spirale en descente de fou'. No specific track length in meters is provided for any track."
929,Karting de Pont d'Ain,,False,True,"The website explicitly states 'Circuit de karting outdoor' and mentions 'circuit outdoor technique et rapide' and 'sessions de karting outdoor'. No track length is provided, and there is no indication of multiple levels. The confidence for 'length_meters' and 'is_multilevel' being null/false is based on the complete absence of information despite thorough review of the provided content."
829,MK Karting,1014.0,False,True,"The website explicitly states the track length is '1014m de long'. Customer reviews explicitly refer to it as 'this outdoor karting track', which is consistent with the website's description of 'Le circuit est éclairé' (the circuit is lit) for evening sessions. There is no information in either source to suggest the track is multi-level."
2394,Courts Simonne Mathieu,,False,False,The provided 'WEBSITE CONTENT' and 'CUSTOMER REVIEWS' are exclusively about the Roland Garros tennis tournament and the 'Courts Simonne Mathieu' tennis court. There is no information pertaining to a karting facility or track available in the given data.
803,Route du Karting,1100.0,False,True,"The website explicitly states 'un circuit de 1100m valloné' (a 1100m hilly/undulating track). It also categorizes activities as 'Nos activités outdoor à Marcillat-en-Combraille', confirming it's an outdoor track with no mention of an indoor facility. While 'valloné' indicates elevation changes, it does not explicitly confirm a constructed multi-level design (e.g., bridges or tunnels where the track crosses over itself) commonly associated with 'multi-level' karting tracks."
804,Piste de Karting de Marcillat,1100.0,False,True,"The Website explicitly states the track is 'un circuit de 1100m valloné'. It highlights 'Nos activités outdoor' and 'Un BOL D'AIR FRAIS ET D'AVENTURES' in 'Auvergne', supported by reviews mentioning 'beautiful scenery', indicating it is an outdoor track. The term 'valloné' means hilly/undulating, implying elevation changes, but not explicitly a distinct multi-level structure (e.g., bridges over track, multiple floors). Confidence for length, indoor/outdoor is high. Confidence for multilevel is medium due to interpretation of 'valloné'."
1146,Tripper,,,,"No data available (scrape failed, no reviews)"
899,Speed Fun Karting,850.0,False,True,"The website explicitly states 'circuit de 850m sur une largeur de 9m vallonné et éclairé'. The description 'vallonné' (hilly/undulating) and 'éclairé' (lit) confirms it is an outdoor track. While 'vallonné' implies elevation changes, it does not clearly indicate a distinct multi-level structure (like bridges or separate floors) typically associated with 'multilevel' karting tracks. No mention of indoor facilities for the track."
774,Circuit Jean Brun,1475.0,False,True,"The website explicitly states the track length as '1475M LONGUEUR DE PISTE'. The circuit is clearly outdoor, as indicated by the website listing major karting competitions and championships ('CHAMPIONNAT LIGUE AUVERGNE', 'CHAMPIONNAT DE FRANCE KZ2', 'ROTAX MAX CHALLENGE FRANCE'), and reviews mentioning 'view from the stands' and 'water and electricity in the paddocks'. There is no information in either source to suggest an indoor or multilevel track."
743,RMT Karting,510.0,True,False,"The website explicitly states 'Plus de 500 mètres de piste homologuée' and then specifies '510 mètres'. It also clearly mentions 'La plus grande piste indoor de karts électriques en France' and describes it as being 'Dans un bâtiment', confirming it's indoor with no mention of an outdoor track. There is no information in either source to suggest the track is multi-level."
737,Kartingliss,,,,"No data available (scrape failed, no reviews)"
1250,Karting 79,,False,True,"Track length and multilevel status are not mentioned in the provided reviews or the (blank) website content. The phrase 'no rain gear offered' in the reviews strongly suggests the track is outdoor, implying it is not indoor. There is no information to suggest it is multilevel."
1094,Chemin du Karting,,False,False,"The provided 'WEBSITE CONTENT' was empty, and the 'REVIEWS' contained no information about the karting track's specifications (length, indoor/outdoor, multilevel features). The reviews mentioned 'rocks' and a 'beautiful site', suggesting they might be unrelated to a karting facility, despite the name 'Chemin du Karting'."
831,JCS Karting,,False,True,"No information regarding track length or whether the track is multi-level was found in either the website content or customer reviews. The website refers to the facility as 'Le Parc' (The Park) and lists other activities (Paintball, Mini-Golf) that are typically outdoor, which strongly suggests the karting track is also outdoor. There is no explicit mention of an indoor track, leading to the inference that it is outdoor."
672,Fast & Green,,True,False,"The website explicitly states '1er Karting Indoor électrique' and 'Un circuit de kart intérieur' multiple times, confirming it is an indoor facility. There is no mention of an outdoor track, nor any information about the track length in meters or multi-level features."
1129,Karting du Laquais,900.0,False,True,"The website explicitly states 'Piste outdoor de 900m' multiple times. There is no mention of an indoor or multilevel track. Customer reviews mention 'heavy rain' and a 'gently undulating circuit', which confirms it is an outdoor track and implies natural elevation changes rather than a constructed multi-level design."
1529,Circuit de karting Kart Extrem,1150.0,False,True,"The website explicitly states the track length twice: 'Nous avons une piste de développement de 1150m x 7,5m' and 'sur un tracé de 1150 m'. It repeatedly confirms it is an 'extérieur' (outdoor) circuit and mentions 'Piste de karting extérieure'. There is no mention of an indoor or multilevel track in either source."
1177,Circuit Léopard,670.0,False,True,The website explicitly states 'piste de karting de 670 m de longueur' and 'Votre circuit outdoor'. Reviews also support the outdoor nature with mention of an 'aménagement extérieur avec le rooftop'. There is no mention of an indoor or multi-level track.
1339,Buggy Quad Enfants,,False,True,"The website and customer reviews consistently describe the service as 'randonnées en quad' (quad excursions/tours) and 'excursions libres en quad' (free quad excursions) through the region, following itineraries, rather than a fixed, measurable karting track. There is no mention of a specific track length, indoor facilities, or multilevel features for a dedicated circuit. The activity is clearly outdoor as it involves discovering 'sublime places' and 'the region'."
893,Circuit du Périgord,1100.0,False,True,The 'ACCUEIL' and 'LA PISTE' sections of the website both explicitly state the main track length as '1100 mètres' and describe it as a 'piste extérieure' (outdoor track). There is no mention of an indoor or multilevel track for adults.
875,Circuit du Bicêtre,,,,"No data available (scrape failed, no reviews)"
1462,Karting du Grand Arc,,False,True,"The website content was not provided. Based on customer reviews, phrases like 'would do it again when the weather is nice' and 'reservations required pants required in 30-degree weather' strongly imply the track is outdoor. There is no information provided about the track length or if it is multi-level."
717,Kart Origins,500.0,False,True,"The website explicitly states: 'Venez dès à présent découvrir notre nouvelle piste de 500m !' and refers to it as an 'outdoor' track. Reviews mention 'wetsuits provided in case of bad weather', confirming the outdoor nature. There is no mention of an indoor or multilevel track in either source."
900,Kart Quad Sensations,,False,True,"The website states the track is 'ouvert 7 jours sur 7 pendant les vacances scolaires, même par temps de pluie' (open 7 days a week during school holidays, even by rainy weather), which strongly indicates it is an outdoor track. There is no mention of an indoor track, track length, or multilevel features in either the website content or the reviews."
942,Piste entreprise,,False,False,"The provided 'WEBSITE CONTENT' describes an app called 'On Piste' for outdoor sports like trail running, cycling, and skiing, and does not mention a karting facility named 'Piste entreprise'. The 'CUSTOMER REVIEWS' section is empty. Therefore, no track-specific data for 'Piste entreprise' could be extracted from the given sources."
943,Piste compétition,1250.0,False,True,"The 'Accès Piste Karting Compétition' subpage explicitly states 'Découvrez les 1250m de notre piste compétition'. The track is outdoor, indicated by 'activités variées et en plein air' on the main page, and specific rules on the competition track page such as 'Respecter la norme sonore de 95DB en dynamique' and 'Coupure moteur obligatoire pour TOUS de 12h30 à 14h', which are typical for outdoor circuits. There is no information suggesting the track is multi-level."
931,Kart-Circuit des Renardières,1200.0,False,True,"Length of 1.2 km is explicitly stated in one review for the 'long, technical circuit'. Outdoor is inferred from reviews mentioning the track being 'in the middle of nature' and people racing 'in the rain showers'. There is no mention of an indoor track. Multilevel status is set to false due to the complete absence of any mention of bridges, tunnels, or multiple levels in the reviews. The overall confidence is 'Medium' because all data relies solely on customer reviews, as no website content was provided."
658,Karting de Saintes,,False,True,"No explicit track length in meters was found in either the website content or customer reviews. The website mentions 'bitume' (asphalt), weather checking ('en cas de mauvais temps pensez à vérifier'), and track heat absorption, which are all strong indicators of an outdoor track. A review also mentions 'it was raining', further supporting an outdoor setting. There is no information in either source to suggest the track is indoor or multilevel."
681,Al. Karting,,False,True,"The website's 'LA PISTE' subpage states 'Les spécificités de notre piste de karting À venir…', indicating track length is not yet provided. Reviews also do not mention a specific length. Reviews explicitly describe the track as 'a very nice outdoor go-kart track' and contrast it with 'indoor go-kart tracks'. Neither the website nor the reviews mention any multi-level features for the track."
749,K1 Speed Lyon,,True,False,"The website explicitly states for Lyon: 'À Lyon, profitez d’un circuit indoor en plein cœur de la métropole.' and generally refers to 'Le karting électrique indoor'. There is no mention of track length for Lyon, nor any indication of an outdoor track or a multilevel track for this specific location (the 'relief' mention is specifically for Le Mans)."
1006,Centre de Karting,,True,True,"The website explicitly mentions both 'KARTING INDOOR' and 'Karting électrique indoor', and 'KARTING OUTDOOR' and 'Karting bio-éthanol outdoor'. For multi-level, the website states 'piste de kart indoor avec tunnel, montée et descente' and 'piste de kart outdoor... sur deux niveaux', which is corroborated by reviews mentioning 'Deux ponts, une spirale en descente de fou' for the outdoor track. Track length in meters is not specified in either source."
1007,Piste de Karting Extérieur,,False,True,"{'length_meters': ""No specific track length in meters is mentioned in either the website content or the customer reviews. Reviews mention 'biggest' but provide no numerical value."", 'is_indoor': ""There is no mention of any indoor track. The facility is referred to as 'Piste de Karting Extérieur' in the prompt, and the website describes the track as being 'Enchâssé au cœur d'un vallon verdoyant' (set in the heart of a green valley), strongly indicating an outdoor-only facility."", 'is_outdoor': ""The facility is explicitly named 'Piste de Karting Extérieur' in the prompt. The website further describes the track as being 'Enchâssé au cœur d'un vallon verdoyant' (set in the heart of a green valley) and 'vallonnée' (hilly/undulating), unequivocally confirming an outdoor setting."", 'is_multilevel': ""The website describes the main track as 'vallonnée' (hilly/undulating), meaning it has natural elevation changes. However, this term does not explicitly imply an engineered 'multi-level' track with distinct stacked floors or bridges, which is the common interpretation of 'multi-level' in karting tracks.""}"
1352,BattleKart,,True,False,"The website describes a unique experience with 'décors et bonus virtuels projetés au sol' (virtual decor and bonuses projected on the ground) and an 'écran interactif sur la piste' (interactive screen on the track), which necessitates a controlled, indoor environment for projections. There is no mention of track length in meters. Reviews mention 'les risques de buter sur un obstacle (à part un autre kart) est réduite à néant puisque... il n'y en a pas!', indicating a flat track without physical obstacles or elevation changes, hence not multi-level."
936,Martini Racing Kart 85,,False,True,"No explicit track length in meters was found in either the website content or the customer reviews. Neither source mentions an indoor track or a multilevel track. However, both the website (referring to 'piste' and 'day out on the track') and the customer reviews ('great track', 'historic track') strongly imply an outdoor karting facility."
1205,Karting des Poudrières,,False,True,"Track length is not specified in either source. The website content describes the track as 'Enchâssé au cœur d'un vallon verdoyant' (nestled in the heart of a green valley) and 'vallonnée' (hilly/undulating), strongly indicating it is an outdoor track. While 'vallonnée' suggests elevation changes, there is no mention of constructed multi-level sections (e.g., bridges over other parts of the track)."
1214,Circuit de l'Enclos,1200.0,False,True,"The website explicitly states the facility has 'deux pistes de karting de 600 et 1200 m', further clarifying '2 pistes : location 600 m et compétition 1200 m'. The 1200m track is designated for 'Karting Compétition' and high-performance rentals, making it the main adult track. The use of 'Circuit', mention of 'Webcam / météo', and seasonal operating hours ('été 9h-19h / hiver 10h-17h') strongly indicate an outdoor facility. There is no mention of multiple levels in either source."
709,Circuit de l'Indre,1000.0,False,True,The website explicitly states: 'Piste homologuée : Longueur 1000 m'. The description of 'lignes droites palpitantes' (thrilling straight lines) and 'cadre dynamique' (dynamic setting) strongly implies an outdoor track. There is no mention of an indoor track or any multi-level features.
890,Circuit du Val d'Argenton,1280.0,False,True,"The website explicitly states 'sur une piste longue de 1280m'. The track is described as 'circuit international karting', 'homologué FFSA', 'FFM', and 'CIK FIA', and lists outdoor events like Supermotard and Drift, strongly indicating an outdoor track. There is no mention of indoor or multilevel features in either source."
643,INDYKART,250.0,True,False,The website explicitly states 'INDYPARK vous invite à vivre des sensations fortes sur sa piste de karting couverte de 250 mètres' and also mentions 'piste indoor technique et dynamique'. There is no mention of an outdoor track or any features suggesting a multilevel design.
962,Circuit national de la Boule d'Or,,,,"The provided 'WEBSITE CONTENT' and 'CUSTOMER REVIEWS' describe a hiking trail called 'Circuit des Borderies à Louzac-Saint-André' (14.69 km). There is no mention of a karting facility named 'Circuit national de la Boule d'Or', nor any details related to a karting track's length, indoor/outdoor status, or multi-level design. Therefore, no relevant data could be extracted for a karting facility."
747,Jovikart Karting Nantes 44,900.0,False,True,The website explicitly states multiple times: 'notre circuit extérieur de 900 mètres' and 'Un tracé de 900 mètres : destiné aux pilotes à partir de 7 ans'. It consistently refers to itself as an 'outdoor' circuit with no mention of indoor or multilevel features.
757,Décibel Kart Cross Bisontin,1200.0,False,True,"The Website content repeatedly states the main track length is '1200 mètres' (e.g., 'tracé de 1200 mètres', 'CIRCUIT... EXTERIEUR de 1200 m'). It explicitly mentions 'piste outdoor' and 'CIRCUIT... EXTERIEUR' multiple times, and reviews also confirm it is 'outdoors'. There is no mention of an indoor track. The track is described as having 'vallonnements', which indicates changes in elevation or hilly sections, making it multi-level."
1195,Formule Kart,,False,True,"No track length information was provided. The 'TERRASSE' section on the website mentions admiring 'le circuit' and relaxing 'en profitant du soleil!' (enjoying the sun), which strongly indicates an outdoor track. There is no mention of an indoor or multilevel track."
2387,Gymnase La Similienne,,False,False,"The provided website content and customer reviews do not mention any karting facility, track, or related activities. The content describes 'Gymnase La Similienne' as an association offering gym, yoga, and theatre classes/events. Therefore, no precision data about a karting track could be extracted from either source."
2379,Racing Club - Escrime,,,,"The provided website content is entirely dedicated to a fencing club ('L’ESCRIME', 'tireurs', 'fleurettistes', 'BRC escrime' at '3 rue Auguste Delaune, 25000 Besançon') and contains no information about a karting track or any related facilities. No customer reviews were provided."
665,Kartmania,,,,"No data available (scrape failed, no reviews)"
725,Crcuit de Karting,,,,"No data available (scrape failed, no reviews)"
1274,Cosne Karting,900.0,False,True,"The website explicitly states '900 m de piste' and 'Circuit 900 mètres' multiple times for the karting track. Reviews confirm it is an outdoor track, mentioning 'karting on outdoor tracks' and 'pleasant outdoors'. There is no information suggesting an indoor or multi-level track."
881,Sologne Karting,1500.0,False,True,"The website explicitly states 'Un circuit homologué de 1500 mètres'. Reviews mention 'wet tracks' and an 'excellent (long) track', confirming it is outdoor and supports the length. There is no mention of an indoor or multi-level track in either source."
838,Karting Dijon-Prenois,,False,True,"The website provides the length for the main car/moto circuit (3801m) but does not specify the length for the separate karting track. No length information for the karting track was found in customer reviews. The website describes the overall 'Circuit Dijon-Prenois' facility, which includes the karting track, as being 'Au cœur de la Bourgogne-Franche-Comté' and 'dans un écrin de verdure' (in a green setting), strongly implying an outdoor track. There is no mention of an indoor or multi-level karting track in either the website content or customer reviews."
1210,Karting Tours,,False,True,"Track length is not specified in either the website content or reviews. Based on the website's mention of activities such as 'Formation Pilotage', 'Ecole de Karting', 'Sodi World Series' races (Junior Cup, Ado Cup, Ironkart, Sprint), and a 'DETECTION PILOTE DU KART A LA F1' event, the track is inferred to be outdoor, as these types of events are almost exclusively held on outdoor circuits. There is no information or mention in either source to suggest it is an indoor or multilevel track."
1059,Piste de kart abandonnée,850.0,True,True,"The website explicitly mentions the outdoor track as '750 mètres de long environ', then '850 mètres environ' in the context of the SMS-TIMING system, and also 'Circuit de 800 mètres' in a privatization offer. We selected 850m as it's tied to the timing system, implying the measured length for racers. The website's main navigation clearly lists 'KARTING INDOOR' and 'KARTING OUTDOOR', indicating both types are offered by the complex. No information regarding multiple levels was found in either the website content or the customer reviews."
2351,Stade Joseph Simonin,,False,False,"The provided website content is entirely about the French Football Federation (FFF) and its football activities. The customer review for 'Stade Joseph Simonin' mentions 'gravel pitch', 'grass pitches', and 'playing 8-a-side', which are all terms associated with football fields, not karting tracks. Therefore, no information about a karting track could be extracted as the facility does not appear to be a karting venue based on the provided data."
920,Karting Intérieur,,False,True,"The website content explicitly describes an outdoor track, referred to as 'Circuit de la Vallée', set 'au cœur d'un vallon verdoyant' (in the heart of a green valley) and 'vallonnée' (hilly/undulating). There is no mention or description of an indoor track within the provided text, despite the facility being named 'Karting Intérieur' in the prompt's title. No specific track length is provided. The term 'vallonnée' indicates natural elevation changes of the terrain, not an engineered multi-level track structure (e.g., with bridges over other track sections)."
2396,Planète Racing,1700.0,False,True,"The provided content for 'Planète Racing' describes a water sports facility focused on jet skiing, an aquapark, and banana boat rides, not karting. The website explicitly states 'Le jet ski sur un circuit de 1700m!' for the jet ski activity. The facility is described as an 'exceptional 33-hectare site' with a 'freshwater lake' and 'sandy beach', and operates seasonally (April-September), clearly indicating an outdoor venue. Customer reviews consistently refer to jet skis and other water activities. There is no information in the text to suggest the jet ski circuit is multi-level."
1333,Circuit Vendée Kart Center,,False,True,"Track length and multi-level details are not mentioned in the website content or customer reviews. The outdoor nature of the track is strongly inferred from the website's description, placing it 'A deux pas des plages et de l’océan,' with no indication of an indoor facility."
783,MASCOT Circuit Zandvoort,4300.0,False,True,"The website explicitly states: 'Met een circuitlengte van 4,3 kilometer is het een van de kortere circuits op de F1-kalender.' (With a circuit length of 4.3 kilometers...). The track is described as 'gevormd door de natuurlijke duinen' (formed by the natural dunes) and 'Old School'-circuit, hosting F1, confirming it is outdoor. There is no mention of a physical indoor karting track; 'Racesquare' is identified as a sim race center. While the track has 'snelle, glooiende en uitdagende bochten' (fast, rolling and challenging corners) due to the dunes, there is no description of distinct track sections built above or below each other to qualify as 'multilevel'."
972,Terrain de Kart Cross,,False,True,"Track length and multilevel information are not available in either source. The website mentions 'Karting Cross', 'Circuit Automobile Terre d’Is-sur-Tille' (terre means dirt/earth), and 'Chpt de France Autocross & Sprint-car'. Customer reviews confirm 'french autocross championship'. Autocross is an outdoor motorsport typically held on dirt tracks, strongly indicating an outdoor facility."
870,Atlantic Kart System A.K.S,,False,True,"The website describes the track as 'la plus grande piste du littoral Vendéen' (the largest track on the Vendée coast), strongly implying an outdoor location. Reviews consistently refer to a 'beautiful circuit' and being 'really big', which aligns with an outdoor track. No specific length in meters or mention of multiple levels or indoor facilities is provided in either source."
987,Alcava Karting Gueugnonnais,810.0,False,True,"The website explicitly states 'Nieuw in 2025: een nieuw circuit van 810 m lang x 8 m breed'. Reviews corroborate this by frequently mentioning 'the new track', 'brand new track', and 'even bigger with brand new asphalt'. The website mentions a 'Terras van 80 m² met panoramisch uitzicht' and reviews refer to 'warmer weather' and 'afternoon' experiences, strongly indicating an outdoor track. No information was found regarding a multi-level design."
990,Karting Mécamax,,False,True,"Track length is not explicitly mentioned. The website states the facility is 'Situé sur la commune de l’Ile d’Olonne au cœur du parc éolien' (located in the heart of a wind farm), which strongly implies an outdoor track. There is no mention or any indication of an indoor or multi-level track in either the website content or the customer reviews."
1178,Circuit automobile Maurice Tissandier,2325.0,False,True,"The 'LE CIRCUIT' subpage states that the circuit was enlarged in 1978 to '2km325 désormais' (2.325km now). The website describes the facility as a historic outdoor automobile circuit, hosting Formule 3 races, with no mention of indoor facilities or a multilevel layout. The review's 'small track' comment is consistent with 2.325km for an automobile circuit."
832,Kart Center,1150.0,False,True,"The website explicitly states the track length: 'Nous avons une piste de développement de 1150m x 7,5m' and 'un tracé de 1150 m'. It also repeatedly mentions 'Karting extérieur', 'circuit extérieur', and 'Piste de karting extérieure', indicating it's an outdoor track. There is no information suggesting an indoor or multi-level track."
1189,Karting Arthonnais,,False,False,"The provided WEBSITE CONTENT is primarily about Facebook page functionality, event announcements (a provisional closure), and cookie policies, containing no information about the track's length, indoor/outdoor nature, or multilevel features. The CUSTOMER REVIEWS discuss poor customer service and kart quality but also do not provide any details about the track itself."
781,West Aventure,,False,True,"The website describes the facility as a 'site naturel' operating 'D’Avril à Septembre' (April to September), and mentions a 'Terrasse panoramique' with 'vue directe sur la piste', all strongly indicating an outdoor, seasonal track. Neither the website nor the reviews provide a specific track length in meters, though reviews qualitatively describe it as 'relatively small'. There is no mention of multi-level features."
1280,Quad'Loc,,False,True,"The website describes 'circuits de sable et de terre' (sand and dirt tracks) for quad rental, which clearly indicates an outdoor facility and not an indoor or multi-level track. No specific track length is mentioned in either source."
739,Piste de Karting Phillipe Alliot,,False,True,"The website consistently refers to a 'circuit' and 'piste', typically used for outdoor tracks. The description 'circuit technique et rapide' and the listed activities (free practice, timed trials, braking, trajectories) are common for outdoor karting. There is no mention of an indoor facility, a specific track length, or any multilevel features (bridges, tunnels). The reviews section was empty."
1351,Kart One,,,,"No numerical track length is provided in the reviews; some reviews describe the track as 'tiny' while others call it 'very good' or 'beautiful,' indicating conflicting perceptions of size but no concrete measurement. There is no explicit mention of the track being indoor or outdoor. One review states 'closed the shutters,' which is ambiguous and could refer to the facility's building entrance rather than the track's location itself. There is no information provided regarding multiple levels, so it is assumed to be single-level."
2371,Berry Racing,,True,False,"The website content clearly indicates 'Berry Racing' is a facility offering various 'SIMULATEUR STATIQUE', 'SIMULATEUR DYNAMIQUE', and 'AVEC CASQUE VR' experiences. It lists numerous real-world F1 circuits and various car models to choose from, confirming these are virtual tracks. Customer reviews also explicitly mention 'augmented reality simulator' and 'dynamic simulator' sessions. As it's a simulator center, there is no physical track length. Simulators are housed indoors."
1278,Brenne Découverte,,False,True,"The website content provides no track details. Customer reviews mention 'path rutted' and 'signs lost in the tall grass,' which strongly suggest an outdoor environment. There is no information about track length, indoor status, or multiple levels."
1004,Piste de karting,,True,False,"The website describes a 'piste unique de 1 700 m²' which refers to the track's surface area, not its linear length. No specific track length in meters is provided. The facility is consistently referred to as a 'centre' offering an 'immersive' experience with virtual projections and other indoor amenities like arcade games, padel, and squash, strongly indicating an indoor track. There is no mention of an outdoor or multilevel track in either the website content or customer reviews."
1003,Laville Karting Service,,False,True,"No specific track length information was found in either the website content or the reviews. The website's prominent mention of 'Skycircus' and 'Circuit' strongly implies an outdoor track, and there is no information suggesting an indoor facility. One review stated 'I loved the slopes,' which suggests elevation changes on the track, but this is not a definitive indication of a multi-level track with distinct floors or bridges."
839,Karting Quad de Vendays Montalivet,,False,True,"The website refers to 'Le circuit' and provides an address typical of an outdoor venue. Reviews mention incidents like 'my friend went off the track,' which strongly suggests an outdoor track. No information for length or multilevel features was found. There is no indication of an indoor track."
2345,Simone de Beauvoir,,,,"No data available (scrape failed, no reviews)"
742,Karting de Crolles,600,False,True,"The website explicitly states 'Piste de karting outdoor de 600m' multiple times for the general public track (e.g., on the main page and 'Piste de Karting de Crolles' sections). A '690m' length is also mentioned on the 'Droit de piste' subpage specifically for 'votre propre karting 2 temps' (private competition karts), indicating a specific configuration or measurement for that use. For the main adult leisure track, 600m is the consistently advertised length. There is no mention of an indoor track or a multilevel design."
